customer_id,registration_date,city,age,gender,preferred_payment,snapshot_date,customer_lifetime_days,orders_total,orders_amount_total,orders_amount_mean,orders_quantity_total,orders_cancelled_total,delivered_orders_total,delivered_amount_total,delivered_amount_mean,delivered_orders_30d,delivered_amount_30d,delivered_orders_90d,delivered_amount_90d,days_since_last_order,visits_total,pages_viewed_total,pages_viewed_mean,cart_adds_total,checkout_initiated_total,session_duration_mean,visits_30d,cart_adds_30d,checkout_initiated_30d,visits_90d,cart_adds_90d,checkout_initiated_90d,days_since_last_visit,support_tickets_total,support_rating_mean,support_resolution_days_mean,support_tickets_90d,days_since_last_ticket,churn_flag
570,2022-10-11,Красноярск,26,Ж,card,2023-12-01,416,8.0,77777.0,9722.125,13.0,1.0,4.0,35622.0,8905.5,0.0,0.0,0.0,0.0,259.0,10.0,123.0,12.3,17.0,6.0,395.0,0.0,0.0,0.0,1.0,1.0,1.0,89.0,0.0,0.0,0.0,0.0,0.0,0
571,2022-06-04,Волгоград,58,M,card,2023-12-01,545,26.0,472207.0,18161.80769230769,50.0,4.0,15.0,230313.0,15354.2,1.0,22030.0,2.0,31912.0,27.0,12.0,135.0,11.25,24.0,7.0,217.25,1.0,2.0,0.0,2.0,3.0,0.0,22.0,1.0,5.0,9.0,0.0,685.0,0
572,2023-01-07,Красноярск,23,M,card,2023-12-01,328,10.0,213676.0,21367.6,21.0,1.0,4.0,95124.0,23781.0,0.0,0.0,0.0,0.0,122.0,28.0,296.0,10.571428571428571,65.0,12.0,288.0,2.0,4.0,1.0,8.0,15.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0
573,2022-07-03,Самара,76,M,online,2023-12-01,516,4.0,45459.0,11364.75,7.0,0.0,4.0,45459.0,11364.75,0.0,0.0,0.0,0.0,155.0,25.0,344.0,13.76,51.0,12.0,324.84,4.0,9.0,2.0,8.0,17.0,3.0,2.0,2.0,2.5,7.5,0.0,110.0,0
574,2022-09-30,Уфа,65,M,cash,2023-12-01,427,3.0,55556.0,18518.666666666668,6.0,0.0,2.0,31036.0,15518.0,0.0,0.0,0.0,0.0,176.0,26.0,331.0,12.73076923076923,50.0,12.0,315.8076923076923,1.0,1.0,1.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
575,2022-07-02,Новосибирск,61,Ж,cash,2023-12-01,517,22.0,382244.0,17374.727272727272,43.0,1.0,14.0,239920.0,17137.14285714286,1.0,19832.0,1.0,19832.0,19.0,27.0,351.0,13.0,48.0,9.0,369.55555555555554,1.0,3.0,0.0,6.0,11.0,0.0,8.0,3.0,3.3333333333333335,7.666666666666667,0.0,444.0,0
576,2022-10-25,Нижний Новгород,53,Ж,card,2023-12-01,402,10.0,136339.0,13633.9,22.0,1.0,6.0,77532.0,12922.0,0.0,0.0,0.0,0.0,254.0,32.0,462.0,14.4375,70.0,16.0,331.15625,3.0,7.0,3.0,9.0,20.0,4.0,1.0,2.0,2.5,7.0,0.0,298.0,1
577,2023-02-24,Самара,61,M,card,2023-12-01,280,1.0,10358.0,10358.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,367.0,15.291666666666666,51.0,7.0,384.8333333333333,1.0,2.0,0.0,6.0,13.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0
578,2023-10-06,Уфа,55,Ж,cash,2023-12-01,56,31.0,483965.0,15611.774193548386,57.0,3.0,23.0,346292.0,15056.173913043478,0.0,0.0,0.0,0.0,95.0,15.0,173.0,11.533333333333333,21.0,8.0,269.26666666666665,2.0,0.0,0.0,4.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0
579,2022-08-22,Воронеж,36,M,card,2023-12-01,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,431.0,13.903225806451612,64.0,15.0,355.2903225806452,7.0,12.0,3.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
580,2022-02-25,Омск,66,Ж,online,2023-12-01,644,3.0,59140.0,19713.333333333332,6.0,1.0,1.0,9328.0,9328.0,0.0,0.0,0.0,0.0,276.0,5.0,44.0,8.8,13.0,2.0,226.8,2.0,7.0,0.0,2.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1
581,2022-06-02,Новосибирск,47,M,online,2023-12-01,547,13.0,219054.0,16850.30769230769,25.0,3.0,7.0,106249.0,15178.42857142857,0.0,0.0,2.0,35816.0,31.0,22.0,377.0,17.136363636363637,58.0,11.0,314.1363636363636,2.0,3.0,2.0,8.0,17.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0
583,2022-09-24,Нижний Новгород,52,Ж,cash,2023-12-01,433,11.0,194868.0,17715.272727272728,20.0,2.0,7.0,139272.0,19896.0,0.0,0.0,0.0,0.0,340.0,18.0,217.0,12.055555555555555,42.0,9.0,327.1111111111111,4.0,10.0,3.0,6.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
584,2023-01-29,Челябинск,27,Ж,online,2023-12-01,306,9.0,140899.0,15655.444444444445,18.0,2.0,4.0,46430.0,11607.5,0.0,0.0,0.0,0.0,374.0,21.0,257.0,12.238095238095237,36.0,7.0,297.8095238095238,2.0,1.0,0.0,8.0,11.0,1.0,14.0,1.0,4.0,4.0,0.0,646.0,1
585,2023-08-15,Челябинск,39,M,card,2023-12-01,108,8.0,127461.0,15932.625,13.0,2.0,4.0,40357.0,10089.25,0.0,0.0,1.0,1969.0,34.0,6.0,68.0,11.333333333333334,15.0,4.0,247.5,1.0,4.0,0.0,2.0,6.0,1.0,26.0,3.0,3.0,9.333333333333334,0.0,242.0,0
586,2022-11-02,Красноярск,74,Ж,cash,2023-12-01,394,4.0,91505.0,22876.25,11.0,1.0,3.0,59069.0,19689.666666666668,0.0,0.0,0.0,0.0,208.0,12.0,159.0,13.25,15.0,5.0,281.25,0.0,0.0,0.0,1.0,0.0,0.0,38.0,2.0,4.0,9.0,2.0,61.0,0
588,2022-02-11,Ростов-на-Дону,64,Ж,card,2023-12-01,658,3.0,44670.0,14890.0,5.0,0.0,2.0,34536.0,17268.0,0.0,0.0,0.0,0.0,364.0,22.0,277.0,12.590909090909092,45.0,14.0,348.5,1.0,2.0,0.0,4.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
589,2022-12-30,Уфа,51,Ж,card,2023-12-01,336,4.0,62780.0,15695.0,8.0,1.0,3.0,59558.0,19852.666666666668,0.0,0.0,0.0,0.0,212.0,16.0,216.0,13.5,33.0,6.0,290.8125,2.0,3.0,0.0,5.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
591,2022-03-27,Самара,32,M,cash,2023-12-01,614,9.0,152959.0,16995.444444444445,18.0,4.0,3.0,53464.0,17821.333333333332,0.0,0.0,0.0,0.0,128.0,27.0,302.0,11.185185185185185,60.0,14.0,305.9259259259259,3.0,6.0,3.0,10.0,23.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0
592,2023-01-07,Омск,68,M,cash,2023-12-01,328,1.0,27702.0,27702.0,3.0,0.0,1.0,27702.0,27702.0,0.0,0.0,0.0,0.0,116.0,31.0,413.0,13.32258064516129,55.0,15.0,354.9032258064516,4.0,8.0,1.0,10.0,19.0,4.0,7.0,1.0,2.0,10.0,0.0,413.0,1
593,2022-06-24,Москва,38,Ж,online,2023-12-01,525,11.0,167610.0,15237.272727272728,22.0,3.0,6.0,85233.0,14205.5,0.0,0.0,2.0,18724.0,48.0,26.0,318.0,12.23076923076923,53.0,12.0,259.65384615384613,3.0,4.0,0.0,7.0,10.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1
594,2023-10-19,Новосибирск,58,Ж,cash,2023-12-01,43,2.0,16961.0,8480.5,3.0,0.0,2.0,16961.0,8480.5,0.0,0.0,0.0,0.0,124.0,37.0,407.0,11.0,69.0,21.0,266.4054054054054,5.0,10.0,4.0,11.0,24.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0
595,2023-08-29,Новосибирск,57,Ж,online,2023-12-01,94,21.0,331265.0,15774.52380952381,40.0,5.0,15.0,253506.0,16900.4,0.0,0.0,3.0,59182.0,45.0,32.0,441.0,13.78125,66.0,17.0,332.15625,1.0,2.0,1.0,9.0,24.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
596,2023-02-23,Екатеринбург,69,M,card,2023-12-01,281,5.0,56504.0,11300.8,10.0,1.0,4.0,33036.0,8259.0,0.0,0.0,0.0,0.0,275.0,11.0,160.0,14.545454545454545,28.0,8.0,321.54545454545456,0.0,0.0,0.0,3.0,8.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0
597,2023-01-01,Омск,71,Ж,online,2023-12-01,334,14.0,187547.0,13396.214285714286,24.0,2.0,6.0,59342.0,9890.333333333334,0.0,0.0,0.0,0.0,158.0,11.0,126.0,11.454545454545455,29.0,10.0,360.54545454545456,1.0,3.0,1.0,3.0,7.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0
598,2022-02-01,Волгоград,35,Ж,card,2023-12-01,668,9.0,101793.0,11310.333333333334,17.0,1.0,5.0,47485.0,9497.0,0.0,0.0,1.0,10230.0,87.0,7.0,108.0,15.428571428571429,13.0,6.0,368.42857142857144,0.0,0.0,0.0,1.0,1.0,1.0,33.0,3.0,2.3333333333333335,3.0,0.0,203.0,1
599,2022-05-21,Новосибирск,67,Ж,card,2023-12-01,559,23.0,373896.0,16256.347826086956,56.0,3.0,18.0,285483.0,15860.166666666666,2.0,26469.0,4.0,48179.0,4.0,8.0,96.0,12.0,17.0,3.0,303.75,0.0,0.0,0.0,1.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0
600,2022-02-18,Красноярск,20,Ж,card,2023-12-01,651,2.0,38826.0,19413.0,3.0,1.0,1.0,8808.0,8808.0,0.0,0.0,0.0,0.0,480.0,11.0,178.0,16.181818181818183,23.0,8.0,378.8181818181818,2.0,4.0,2.0,5.0,10.0,3.0,21.0,2.0,1.0,8.5,0.0,189.0,1
601,2023-07-13,Воронеж,29,Ж,card,2023-12-01,141,23.0,426127.0,18527.260869565216,49.0,7.0,12.0,188337.0,15694.75,3.0,27870.0,5.0,44249.0,19.0,27.0,359.0,13.296296296296296,61.0,14.0,353.55555555555554,0.0,0.0,0.0,5.0,8.0,1.0,42.0,2.0,2.5,4.0,1.0,33.0,1
602,2022-11-16,Омск,33,M,card,2023-12-01,380,11.0,144596.0,13145.09090909091,28.0,2.0,5.0,56068.0,11213.6,1.0,10648.0,1.0,10648.0,29.0,30.0,350.0,11.666666666666666,63.0,12.0,276.43333333333334,3.0,7.0,2.0,11.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
603,2023-05-06,Челябинск,44,Ж,cash,2023-12-01,209,21.0,285568.0,13598.47619047619,38.0,2.0,16.0,188305.0,11769.0625,0.0,0.0,2.0,30031.0,55.0,7.0,94.0,13.428571428571429,14.0,2.0,210.14285714285714,0.0,0.0,0.0,1.0,3.0,1.0,87.0,1.0,3.0,2.0,0.0,459.0,0
604,2022-08-01,Воронеж,42,M,cash,2023-12-01,487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,13.75,4.0,3.0,438.25,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,1
605,2022-09-14,Омск,71,M,online,2023-12-01,443,11.0,234809.0,21346.272727272728,22.0,2.0,7.0,141680.0,20240.0,0.0,0.0,0.0,0.0,113.0,4.0,49.0,12.25,7.0,2.0,353.25,0.0,0.0,0.0,1.0,2.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0
606,2022-06-22,Ростов-на-Дону,59,Ж,card,2023-12-01,527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,359.0,13.296296296296296,51.0,13.0,336.5925925925926,3.0,6.0,1.0,9.0,17.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,1
607,2023-03-03,Воронеж,55,M,cash,2023-12-01,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,10.666666666666666,2.0,1.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,1
608,2022-09-22,Екатеринбург,32,M,cash,2023-12-01,435,16.0,250338.0,15646.125,30.0,2.0,12.0,172875.0,14406.25,1.0,1522.0,2.0,9864.0,26.0,8.0,126.0,15.75,14.0,4.0,449.375,0.0,0.0,0.0,3.0,7.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,1
609,2023-09-20,Санкт-Петербург,27,M,card,2023-12-01,72,11.0,206517.0,18774.272727272728,20.0,1.0,8.0,140530.0,17566.25,0.0,0.0,0.0,0.0,104.0,20.0,272.0,13.6,48.0,12.0,332.1,3.0,9.0,1.0,8.0,25.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0
612,2023-11-03,Омск,67,Ж,online,2023-12-01,28,7.0,107706.0,15386.57142857143,13.0,0.0,6.0,106372.0,17728.666666666668,1.0,5086.0,2.0,15788.0,19.0,14.0,170.0,12.142857142857142,34.0,4.0,252.85714285714286,3.0,10.0,1.0,5.0,15.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0
613,2023-07-26,Нижний Новгород,24,Ж,card,2023-12-01,128,22.0,409651.0,18620.5,48.0,10.0,11.0,237126.0,21556.909090909092,0.0,0.0,0.0,0.0,223.0,26.0,312.0,12.0,63.0,14.0,314.84615384615387,1.0,3.0,1.0,3.0,10.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0
617,2022-12-09,Воронеж,40,Ж,card,2023-12-01,357,5.0,87557.0,17511.4,9.0,3.0,1.0,6358.0,6358.0,0.0,0.0,0.0,0.0,641.0,7.0,67.0,9.571428571428571,13.0,2.0,285.57142857142856,0.0,0.0,0.0,1.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0
618,2022-11-05,Челябинск,53,Ж,online,2023-12-01,391,13.0,168950.0,12996.153846153846,24.0,2.0,5.0,69109.0,13821.8,0.0,0.0,0.0,0.0,96.0,1.0,20.0,20.0,2.0,1.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0
619,2022-12-19,Уфа,38,Ж,cash,2023-12-01,347,8.0,142933.0,17866.625,21.0,2.0,2.0,35845.0,17922.5,0.0,0.0,0.0,0.0,161.0,28.0,380.0,13.571428571428571,49.0,12.0,329.2857142857143,3.0,8.0,0.0,9.0,14.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1
620,2022-01-08,Волгоград,35,M,card,2023-12-01,692,17.0,316031.0,18590.058823529413,40.0,4.0,11.0,248831.0,22621.0,0.0,0.0,3.0,94200.0,66.0,23.0,311.0,13.521739130434783,53.0,7.0,333.17391304347825,2.0,8.0,1.0,6.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0
621,2023-11-21,Санкт-Петербург,39,Ж,online,2023-12-01,10,22.0,333815.0,15173.40909090909,50.0,8.0,12.0,206869.0,17239.083333333332,0.0,0.0,4.0,89998.0,59.0,1.0,8.0,8.0,4.0,1.0,160.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
622,2022-10-11,Москва,64,Ж,cash,2023-12-01,416,22.0,250578.0,11389.90909090909,44.0,3.0,12.0,139192.0,11599.333333333334,1.0,12867.0,2.0,22489.0,4.0,12.0,185.0,15.416666666666666,27.0,8.0,329.5,1.0,3.0,0.0,5.0,7.0,1.0,18.0,1.0,4.0,4.0,0.0,675.0,0
623,2022-06-05,Омск,51,M,card,2023-12-01,544,24.0,414820.0,17284.166666666668,48.0,4.0,15.0,249962.0,16664.133333333335,2.0,33405.0,6.0,93223.0,2.0,25.0,302.0,12.08,53.0,11.0,314.4,2.0,3.0,0.0,8.0,14.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0
624,2022-11-27,Уфа,60,M,online,2023-12-01,369,24.0,415691.0,17320.458333333332,48.0,5.0,16.0,275759.0,17234.9375,2.0,20457.0,3.0,48717.0,25.0,25.0,281.0,11.24,55.0,13.0,269.96,1.0,3.0,0.0,2.0,5.0,1.0,4.0,1.0,1.0,8.0,0.0,288.0,0
625,2022-11-21,Воронеж,30,M,cash,2023-12-01,375,16.0,156723.0,9795.1875,30.0,2.0,10.0,100442.0,10044.2,0.0,0.0,0.0,0.0,106.0,29.0,364.0,12.551724137931034,55.0,14.0,350.41379310344826,0.0,0.0,0.0,3.0,8.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1
626,2023-05-03,Челябинск,65,M,cash,2023-12-01,212,7.0,190825.0,27260.714285714286,18.0,0.0,6.0,154942.0,25823.666666666668,0.0,0.0,1.0,20880.0,47.0,4.0,52.0,13.0,11.0,3.0,268.75,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,1.0,3.0,0.0,139.0,0
627,2022-04-06,Воронеж,18,Ж,cash,2023-12-01,604,29.0,462868.0,15960.965517241379,58.0,3.0,21.0,324887.0,15470.809523809523,0.0,0.0,0.0,0.0,95.0,5.0,44.0,8.8,6.0,1.0,228.0,1.0,1.0,0.0,3.0,5.0,1.0,19.0,2.0,3.5,5.5,0.0,311.0,0
628,2022-05-16,Новосибирск,25,M,cash,2023-12-01,564,16.0,219244.0,13702.75,30.0,1.0,11.0,140400.0,12763.636363636364,1.0,15938.0,3.0,34288.0,30.0,14.0,166.0,11.857142857142858,30.0,8.0,318.2142857142857,2.0,7.0,0.0,5.0,13.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0
631,2022-09-24,Самара,73,Ж,online,2023-12-01,433,20.0,310676.0,15533.8,37.0,1.0,13.0,232532.0,17887.076923076922,0.0,0.0,1.0,13412.0,61.0,30.0,356.0,11.866666666666667,65.0,15.0,312.1666666666667,3.0,4.0,1.0,5.0,10.0,3.0,5.0,2.0,1.0,8.5,1.0,70.0,0
632,2022-10-04,Волгоград,28,Ж,card,2023-12-01,423,40.0,636091.0,15902.275,83.0,13.0,24.0,418927.0,17455.291666666668,0.0,0.0,2.0,43218.0,52.0,1.0,8.0,8.0,4.0,1.0,168.0,1.0,4.0,1.0,1.0,4.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0
634,2023-06-22,Омск,20,Ж,cash,2023-12-01,162,41.0,547579.0,13355.585365853658,75.0,9.0,21.0,305151.0,14531.0,0.0,0.0,1.0,14672.0,77.0,36.0,486.0,13.5,82.0,19.0,323.3888888888889,3.0,5.0,1.0,8.0,17.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0
635,2023-03-02,Красноярск,45,Ж,card,2023-12-01,274,34.0,660880.0,19437.647058823528,70.0,7.0,23.0,445288.0,19360.347826086956,1.0,3210.0,1.0,3210.0,30.0,11.0,117.0,10.636363636363637,8.0,5.0,276.27272727272725,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0
636,2023-01-09,Волгоград,58,Ж,cash,2023-12-01,326,17.0,265422.0,15613.058823529413,32.0,1.0,14.0,206391.0,14742.214285714286,1.0,10252.0,6.0,112023.0,29.0,17.0,216.0,12.705882352941176,15.0,5.0,347.0,3.0,2.0,0.0,8.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0
637,2022-01-23,Пермь,56,M,cash,2023-12-01,677,32.0,356640.0,11145.0,56.0,6.0,17.0,235821.0,13871.823529411764,1.0,9227.0,3.0,18987.0,5.0,19.0,267.0,14.052631578947368,47.0,11.0,350.3157894736842,1.0,4.0,1.0,4.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1
638,2022-01-21,Челябинск,49,M,online,2023-12-01,679,26.0,348931.0,13420.423076923076,52.0,3.0,19.0,292798.0,15410.421052631578,1.0,39399.0,3.0,76858.0,23.0,18.0,223.0,12.38888888888889,38.0,7.0,313.8888888888889,3.0,4.0,2.0,4.0,4.0,2.0,22.0,2.0,3.0,5.0,0.0,166.0,0
639,2022-06-04,Красноярск,60,Ж,online,2023-12-01,545,7.0,132349.0,18907.0,15.0,2.0,4.0,55748.0,13937.0,0.0,0.0,2.0,7210.0,34.0,7.0,67.0,9.571428571428571,13.0,5.0,188.14285714285714,2.0,4.0,2.0,3.0,4.0,2.0,28.0,3.0,2.3333333333333335,7.0,1.0,14.0,1
640,2022-02-27,Казань,45,Ж,cash,2023-12-01,642,5.0,70751.0,14150.2,8.0,1.0,3.0,50053.0,16684.333333333332,0.0,0.0,1.0,23802.0,40.0,29.0,391.0,13.482758620689655,51.0,11.0,337.44827586206895,2.0,2.0,1.0,7.0,9.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0
641,2022-10-01,Красноярск,58,Ж,card,2023-12-01,426,2.0,26099.0,13049.5,3.0,0.0,2.0,26099.0,13049.5,0.0,0.0,0.0,0.0,192.0,13.0,155.0,11.923076923076923,27.0,8.0,250.84615384615384,0.0,0.0,0.0,5.0,11.0,3.0,37.0,1.0,3.0,1.0,0.0,370.0,0
642,2023-06-24,Самара,36,M,card,2023-12-01,160,24.0,377804.0,15741.833333333334,45.0,6.0,9.0,138105.0,15345.0,1.0,15906.0,2.0,27235.0,16.0,24.0,335.0,13.958333333333334,51.0,12.0,381.9583333333333,3.0,6.0,3.0,4.0,6.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,1
643,2022-10-11,Москва,28,Ж,card,2023-12-01,416,13.0,199184.0,15321.846153846154,22.0,0.0,9.0,139166.0,15462.888888888889,1.0,13358.0,2.0,50780.0,4.0,33.0,433.0,13.121212121212121,64.0,18.0,380.6060606060606,4.0,10.0,3.0,10.0,17.0,5.0,0.0,1.0,3.0,2.0,0.0,664.0,0
644,2023-06-20,Челябинск,21,Ж,card,2023-12-01,164,12.0,185988.0,15499.0,25.0,2.0,6.0,123512.0,20585.333333333332,0.0,0.0,1.0,6921.0,42.0,7.0,111.0,15.857142857142858,14.0,3.0,464.85714285714283,1.0,4.0,0.0,1.0,4.0,0.0,4.0,3.0,2.3333333333333335,6.0,1.0,74.0,0
645,2022-04-19,Омск,18,M,card,2023-12-01,591,7.0,69977.0,9996.714285714286,14.0,2.0,4.0,40407.0,10101.75,1.0,14097.0,1.0,14097.0,25.0,21.0,254.0,12.095238095238095,42.0,10.0,295.1904761904762,2.0,3.0,1.0,7.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
646,2022-05-09,Санкт-Петербург,54,Ж,online,2023-12-01,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,417.0,12.636363636363637,58.0,15.0,314.0,4.0,5.0,2.0,8.0,10.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1
647,2023-10-13,Екатеринбург,34,Ж,cash,2023-12-01,49,22.0,306301.0,13922.772727272728,47.0,6.0,15.0,206317.0,13754.466666666667,0.0,0.0,1.0,5226.0,50.0,36.0,530.0,14.722222222222221,74.0,17.0,333.6666666666667,5.0,8.0,2.0,10.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0
648,2022-02-03,Красноярск,46,Ж,online,2023-12-01,666,22.0,340734.0,15487.90909090909,44.0,6.0,11.0,220005.0,20000.454545454544,0.0,0.0,0.0,0.0,95.0,14.0,143.0,10.214285714285714,23.0,5.0,228.5,0.0,0.0,0.0,1.0,1.0,1.0,88.0,3.0,2.3333333333333335,2.3333333333333335,1.0,3.0,0
649,2022-10-11,Екатеринбург,72,Ж,online,2023-12-01,416,15.0,224436.0,14962.4,30.0,3.0,8.0,66802.0,8350.25,0.0,0.0,1.0,3165.0,59.0,16.0,171.0,10.6875,36.0,8.0,278.6875,1.0,1.0,1.0,5.0,13.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0
650,2023-03-02,Волгоград,29,M,card,2023-12-01,274,18.0,274749.0,15263.833333333334,43.0,2.0,14.0,208178.0,14869.857142857143,1.0,30354.0,3.0,83868.0,5.0,24.0,314.0,13.083333333333334,45.0,13.0,372.5416666666667,4.0,7.0,0.0,8.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0
651,2022-06-03,Пермь,31,M,online,2023-12-01,546,16.0,220872.0,13804.5,32.0,2.0,13.0,142917.0,10993.615384615385,1.0,15798.0,3.0,45216.0,27.0,6.0,107.0,17.833333333333332,11.0,0.0,476.8333333333333,0.0,0.0,0.0,2.0,2.0,0.0,37.0,1.0,5.0,13.0,0.0,677.0,0
653,2022-10-24,Воронеж,73,Ж,online,2023-12-01,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,294.0,13.363636363636363,40.0,11.0,358.59090909090907,3.0,7.0,1.0,8.0,16.0,5.0,4.0,1.0,1.0,2.0,1.0,33.0,0
654,2022-04-23,Санкт-Петербург,19,Ж,cash,2023-12-01,587,16.0,271978.0,16998.625,27.0,4.0,5.0,58504.0,11700.8,0.0,0.0,1.0,15486.0,32.0,9.0,124.0,13.777777777777779,15.0,2.0,345.8888888888889,2.0,1.0,1.0,4.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1
655,2023-05-18,Самара,74,M,cash,2023-12-01,197,22.0,380745.0,17306.590909090908,41.0,2.0,16.0,248710.0,15544.375,2.0,27196.0,2.0,27196.0,2.0,10.0,160.0,16.0,22.0,7.0,313.0,1.0,3.0,1.0,4.0,11.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0
656,2023-01-12,Омск,41,M,card,2023-12-01,323,3.0,85990.0,28663.333333333332,7.0,1.0,2.0,63624.0,31812.0,0.0,0.0,0.0,0.0,101.0,25.0,272.0,10.88,60.0,12.0,281.28,4.0,12.0,2.0,6.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1
657,2022-06-28,Нижний Новгород,45,Ж,card,2023-12-01,521,23.0,435375.0,18929.347826086956,53.0,5.0,12.0,242677.0,20223.083333333332,0.0,0.0,0.0,0.0,233.0,30.0,405.0,13.5,52.0,16.0,341.23333333333335,3.0,6.0,1.0,7.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1
658,2022-07-20,Нижний Новгород,76,M,cash,2023-12-01,499,12.0,209880.0,17490.0,23.0,1.0,8.0,164881.0,20610.125,1.0,30682.0,1.0,30682.0,8.0,28.0,333.0,11.892857142857142,58.0,10.0,284.32142857142856,5.0,14.0,2.0,7.0,14.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0
659,2022-11-26,Уфа,50,M,card,2023-12-01,370,30.0,442153.0,14738.433333333332,61.0,5.0,19.0,208250.0,10960.526315789473,0.0,0.0,1.0,42171.0,43.0,14.0,194.0,13.857142857142858,22.0,6.0,413.85714285714283,1.0,1.0,0.0,3.0,7.0,2.0,27.0,3.0,4.0,4.0,1.0,16.0,0
660,2023-06-12,Воронеж,74,Ж,online,2023-12-01,172,18.0,262421.0,14578.944444444445,35.0,2.0,13.0,173649.0,13357.615384615385,0.0,0.0,1.0,11602.0,48.0,7.0,89.0,12.714285714285714,19.0,5.0,309.2857142857143,1.0,3.0,1.0,1.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0
661,2022-01-30,Челябинск,55,M,cash,2023-12-01,670,13.0,205703.0,15823.307692307691,30.0,4.0,7.0,119150.0,17021.428571428572,0.0,0.0,1.0,6536.0,48.0,1.0,20.0,20.0,1.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1
