order_id,customer_id,order_date,product_name,category,quantity,price,amount,status,delivery_days
15009,922,2023-11-17,Йогуртница,home,2,3501.00,7002.00,returned,0
15010,922,2022-08-19,Игрушка мягкая,books,2,13254.00,26508.00,returned,0
15011,922,2022-09-17,Пылесос робот,books,1,2164.00,2164.00,cancelled,0
15012,922,2022-08-20,Электрический чайник,toys,1,4859.00,4859.00,delivered,9
15013,922,2022-09-07,Смартфон X100,beauty,3,9776.00,29328.00,returned,0
15014,922,2022-04-13,Кроссовки беговые,home,1,8745.00,8745.00,delivered,8
15015,922,2022-08-21,Игрушка мягкая,electronics,2,8236.00,16472.00,returned,0
15016,922,2022-04-20,Электрический чайник,books,1,9748.00,9748.00,delivered,7
15017,922,2022-06-26,Беспроводные наушники,electronics,1,6052.00,6052.00,delivered,2
15018,922,2022-12-20,Футболка хлопок,clothing,2,12471.00,24942.00,cancelled,0
15019,922,2022-11-27,Кроссовки беговые,home,3,12935.00,38805.00,cancelled,0
15020,922,2023-08-17,Игрушка мягкая,food,2,5566.00,11132.00,delivered,5
15021,922,2022-12-21,Конструктор Lego,toys,1,3689.00,3689.00,delivered,2
15022,922,2023-09-01,Беспроводные наушники,toys,3,6854.00,20562.00,delivered,9
15023,922,2023-03-22,Футболка хлопок,home,1,2292.00,2292.00,returned,0
15024,922,2023-01-14,Видеокарта RTX,beauty,3,6898.00,20694.00,delivered,9
15025,922,2024-01-27,Йогуртница,clothing,3,1062.00,3186.00,delivered,3
15026,922,2023-08-14,Книга 'Мастер и Маргарита',food,2,12098.00,24196.00,returned,0
15027,923,2022-11-18,Пылесос робот,electronics,2,7926.00,15852.00,cancelled,0
15028,923,2023-06-27,Футболка хлопок,books,2,3138.00,6276.00,delivered,9
15029,923,2023-09-14,Конструктор Lego,clothing,3,6918.00,20754.00,delivered,5
15030,923,2024-02-22,Беспроводные наушники,electronics,2,8438.00,16876.00,returned,0
15031,923,2022-09-11,Пылесос робот,food,3,9892.00,29676.00,cancelled,0
15032,923,2024-02-24,Беспроводные наушники,electronics,1,7272.00,7272.00,delivered,1
15033,923,2022-07-23,Смартфон X100,books,1,10374.00,10374.00,delivered,10
15034,923,2022-04-07,Кофе молотый 500г,beauty,3,5986.00,17958.00,delivered,10
15035,923,2022-03-07,Книга 'Мастер и Маргарита',books,3,6926.00,20778.00,delivered,10
15036,923,2023-10-27,Конструктор Lego,books,1,11970.00,11970.00,delivered,1
15037,923,2022-06-10,Пылесос робот,toys,3,13278.00,39834.00,delivered,5
15038,923,2024-01-01,Книга 'Мастер и Маргарита',electronics,1,13752.00,13752.00,delivered,8
15039,923,2023-07-16,Кроссовки беговые,toys,3,10756.00,32268.00,returned,0
15040,923,2023-04-15,Пылесос робот,books,3,9656.00,28968.00,delivered,6
15041,924,2023-01-15,Набор кухонных ножей,home,3,9034.00,27102.00,delivered,8
15042,924,2022-11-24,Книга 'Мастер и Маргарита',books,3,12065.00,36195.00,cancelled,0
15043,924,2023-04-16,Гель для душа,electronics,1,2421.00,2421.00,delivered,3
15044,924,2022-06-07,Кроссовки беговые,toys,2,14525.00,29050.00,returned,0
15045,924,2022-10-16,Видеокарта RTX,home,2,11758.00,23516.00,cancelled,0
15046,924,2022-12-03,Смартфон X100,clothing,1,5606.00,5606.00,delivered,1
15047,924,2023-11-07,Ноутбук Pro,toys,1,12418.00,12418.00,delivered,6
15048,924,2022-11-13,Кроссовки беговые,clothing,2,5259.00,10518.00,delivered,1
15049,924,2023-11-11,Ноутбук Pro,toys,1,6315.00,6315.00,delivered,3
15050,924,2024-03-29,Видеокарта RTX,home,2,8868.00,17736.00,delivered,10
15051,924,2022-05-10,Кофе молотый 500г,electronics,1,9092.00,9092.00,delivered,8
15052,924,2022-02-19,Футболка хлопок,toys,1,8172.00,8172.00,delivered,6
15053,924,2023-11-18,Видеокарта RTX,books,3,6492.00,19476.00,delivered,10
15054,924,2023-02-21,Футболка хлопок,food,1,9524.00,9524.00,delivered,9
15055,924,2024-02-17,Шампунь для волос,electronics,3,11480.00,34440.00,returned,0
15056,924,2023-06-18,Беспроводные наушники,books,2,5821.00,11642.00,delivered,5
15057,924,2022-06-04,Конструктор Lego,clothing,1,1817.00,1817.00,returned,0
15058,924,2023-04-25,Беспроводные наушники,home,1,10409.00,10409.00,cancelled,0
15059,924,2023-03-18,Футболка хлопок,toys,3,8233.00,24699.00,delivered,9
15060,924,2023-10-12,Книга 'Мастер и Маргарита',clothing,2,2164.00,4328.00,delivered,2
15061,924,2023-11-07,Джинсы классические,toys,1,9627.00,9627.00,delivered,5
15062,924,2023-10-15,Видеокарта RTX,toys,3,4781.00,14343.00,delivered,8
15063,924,2023-05-02,Набор кухонных ножей,electronics,3,9651.00,28953.00,delivered,6
15064,924,2023-03-12,Футболка хлопок,clothing,3,14478.00,43434.00,delivered,7
15065,924,2022-03-23,Книга 'Мастер и Маргарита',home,2,8517.00,17034.00,returned,0
15066,924,2023-02-21,Смартфон X100,electronics,2,6261.00,12522.00,cancelled,0
15067,924,2022-06-15,Монитор 27 дюймов,home,1,12237.00,12237.00,delivered,4
15068,924,2023-08-26,Игрушка мягкая,beauty,2,9335.00,18670.00,cancelled,0
15069,924,2023-08-08,Йогуртница,clothing,1,7750.00,7750.00,returned,0
15070,924,2023-08-17,Пылесос робот,books,1,12550.00,12550.00,delivered,9
15071,924,2023-08-01,Шампунь для волос,clothing,3,13243.00,39729.00,cancelled,0
15072,924,2023-04-16,Беспроводные наушники,toys,3,15350.00,46050.00,returned,0
15073,924,2023-01-28,Конструктор Lego,toys,2,11401.00,22802.00,delivered,3
15074,924,2023-11-20,Шампунь для волос,clothing,1,7416.00,7416.00,delivered,8
15075,925,2023-02-01,Ноутбук Pro,clothing,3,2664.00,7992.00,returned,0
15076,925,2022-04-27,Смартфон X100,electronics,1,12202.00,12202.00,delivered,9
15077,925,2023-01-04,Ноутбук Pro,toys,1,11062.00,11062.00,cancelled,0
15078,925,2024-01-22,Шампунь для волос,food,1,5481.00,5481.00,returned,0
15079,925,2022-10-14,Футболка хлопок,books,2,12921.00,25842.00,cancelled,0
15080,925,2023-06-09,Книга 'Мастер и Маргарита',food,2,13852.00,27704.00,delivered,2
15081,925,2023-02-16,Гель для душа,books,3,6921.00,20763.00,returned,0
15082,925,2022-06-07,Футболка хлопок,home,1,5699.00,5699.00,cancelled,0
15083,925,2023-06-09,Монитор 27 дюймов,toys,1,5848.00,5848.00,cancelled,0
15084,925,2022-01-15,Кроссовки беговые,beauty,3,1329.00,3987.00,returned,0
15085,925,2023-04-24,Шампунь для волос,electronics,1,3203.00,3203.00,cancelled,0
15086,925,2023-04-08,Монитор 27 дюймов,home,1,8170.00,8170.00,delivered,2
15087,925,2023-12-17,Пылесос робот,electronics,3,4540.00,13620.00,returned,0
15088,925,2023-03-31,Кроссовки беговые,electronics,3,7602.00,22806.00,delivered,8
15089,925,2024-03-18,Набор кухонных ножей,food,3,3100.00,9300.00,cancelled,0
15090,925,2023-04-18,Джинсы классические,home,3,6195.00,18585.00,delivered,5
15091,925,2024-01-23,Кроссовки беговые,food,3,13110.00,39330.00,cancelled,0
15092,925,2022-12-02,Гель для душа,electronics,1,3851.00,3851.00,returned,0
15093,925,2022-07-07,Набор кухонных ножей,beauty,3,14656.00,43968.00,delivered,9
15094,925,2022-08-13,Видеокарта RTX,food,3,2083.00,6249.00,delivered,8
15095,925,2024-02-07,Шампунь для волос,food,2,767.00,1534.00,delivered,4
15096,925,2022-06-26,Ноутбук Pro,home,3,3475.00,10425.00,delivered,1
15097,925,2024-01-19,Смартфон X100,books,2,6681.00,13362.00,returned,0
15098,925,2023-07-26,Видеокарта RTX,beauty,2,6631.00,13262.00,delivered,10
15099,925,2023-09-04,Шампунь для волос,beauty,3,6974.00,20922.00,delivered,9
15100,925,2024-03-04,Электрический чайник,toys,1,11545.00,11545.00,cancelled,0
15101,926,2023-04-17,Игрушка мягкая,home,2,12171.00,24342.00,cancelled,0
15102,926,2024-03-18,Электрический чайник,toys,3,6526.00,19578.00,returned,0
15103,926,2022-04-24,Набор кухонных ножей,toys,1,1000.00,1000.00,returned,0
15104,926,2023-10-01,Шампунь для волос,beauty,1,6546.00,6546.00,cancelled,0
15105,926,2023-04-26,Смартфон X100,clothing,2,994.00,1988.00,returned,0
15106,926,2022-08-07,Ноутбук Pro,books,3,11050.00,33150.00,delivered,3
15107,926,2023-05-18,Набор кухонных ножей,electronics,2,2572.00,5144.00,cancelled,0
15108,926,2023-09-17,Кофе молотый 500г,beauty,1,5765.00,5765.00,cancelled,0
15109,926,2022-12-19,Ноутбук Pro,home,3,3697.00,11091.00,delivered,3
15110,927,2023-09-10,Конструктор Lego,food,3,10351.00,31053.00,delivered,7
15111,927,2023-11-14,Йогуртница,clothing,1,2756.00,2756.00,delivered,6
15112,927,2024-03-04,Кроссовки беговые,food,1,8950.00,8950.00,delivered,1
15113,927,2024-02-20,Электрический чайник,electronics,2,7407.00,14814.00,returned,0
15114,927,2024-01-08,Электрический чайник,home,2,9087.00,18174.00,delivered,8
15115,927,2022-03-21,Электрический чайник,books,1,5583.00,5583.00,returned,0
15116,927,2023-05-18,Йогуртница,electronics,2,14976.00,29952.00,returned,0
15117,927,2023-12-20,Смартфон X100,books,2,7554.00,15108.00,delivered,1
15118,927,2022-01-16,Гель для душа,toys,3,1835.00,5505.00,delivered,4
15119,927,2022-06-29,Гель для душа,clothing,1,7949.00,7949.00,cancelled,0
15120,927,2023-07-19,Игрушка мягкая,beauty,3,14265.00,42795.00,delivered,9
15121,927,2022-04-28,Набор кухонных ножей,clothing,2,8205.00,16410.00,cancelled,0
15122,927,2023-05-06,Видеокарта RTX,electronics,1,7935.00,7935.00,cancelled,0
15123,927,2024-03-21,Игрушка мягкая,electronics,1,12524.00,12524.00,returned,0
15124,927,2023-12-15,Смартфон X100,beauty,1,12401.00,12401.00,returned,0
15125,927,2024-01-12,Видеокарта RTX,toys,2,14496.00,28992.00,delivered,8
15126,927,2024-02-15,Электрический чайник,toys,1,8616.00,8616.00,delivered,9
15127,929,2024-01-13,Кроссовки беговые,toys,3,4143.00,12429.00,delivered,10
15128,929,2023-07-16,Набор кухонных ножей,books,3,5003.00,15009.00,delivered,7
15129,929,2023-03-31,Кроссовки беговые,food,2,4956.00,9912.00,cancelled,0
15130,929,2023-03-07,Смартфон X100,food,1,14481.00,14481.00,delivered,9
15131,929,2022-08-10,Футболка хлопок,beauty,1,10723.00,10723.00,delivered,5
15132,929,2023-07-12,Гель для душа,books,1,13545.00,13545.00,cancelled,0
15133,929,2023-09-29,Видеокарта RTX,clothing,2,11278.00,22556.00,delivered,9
15134,929,2022-02-27,Гель для душа,electronics,3,15313.00,45939.00,cancelled,0
15135,929,2023-03-27,Йогуртница,home,2,7546.00,15092.00,delivered,10
15136,929,2022-11-04,Конструктор Lego,electronics,3,7694.00,23082.00,delivered,9
15137,929,2023-04-10,Шампунь для волос,books,3,13359.00,40077.00,delivered,4
15138,929,2022-09-10,Ноутбук Pro,food,2,14371.00,28742.00,delivered,8
15139,929,2023-07-30,Йогуртница,toys,2,10231.00,20462.00,delivered,1
15140,929,2023-08-17,Беспроводные наушники,toys,3,10159.00,30477.00,delivered,7
15141,929,2022-08-24,Смартфон X100,clothing,1,4682.00,4682.00,returned,0
15142,929,2024-02-25,Йогуртница,food,3,15363.00,46089.00,returned,0
15143,929,2023-08-07,Видеокарта RTX,beauty,1,8277.00,8277.00,cancelled,0
15144,929,2022-08-28,Электрический чайник,books,2,14693.00,29386.00,returned,0
15145,929,2023-03-18,Гель для душа,beauty,2,14288.00,28576.00,delivered,8
15146,929,2023-11-22,Электрический чайник,electronics,1,1473.00,1473.00,delivered,2
15147,929,2023-10-18,Электрический чайник,books,1,14205.00,14205.00,delivered,5
15148,929,2022-11-17,Йогуртница,beauty,3,6897.00,20691.00,delivered,10
15149,929,2023-01-21,Смартфон X100,beauty,3,4835.00,14505.00,returned,0
15150,929,2022-04-09,Книга 'Мастер и Маргарита',clothing,2,3908.00,7816.00,delivered,1
15151,930,2022-11-26,Футболка хлопок,clothing,2,2415.00,4830.00,delivered,9
15152,930,2022-10-04,Джинсы классические,beauty,2,4065.00,8130.00,cancelled,0
15153,930,2023-08-30,Кофе молотый 500г,toys,3,3499.00,10497.00,delivered,1
15154,930,2022-01-03,Игрушка мягкая,clothing,3,11040.00,33120.00,delivered,2
15155,930,2023-08-20,Набор кухонных ножей,electronics,3,13135.00,39405.00,delivered,1
15156,930,2022-06-02,Беспроводные наушники,beauty,2,10772.00,21544.00,returned,0
15157,930,2023-12-23,Смартфон X100,food,3,2589.00,7767.00,cancelled,0
15158,930,2022-09-24,Конструктор Lego,books,3,10272.00,30816.00,delivered,2
15159,930,2022-11-07,Йогуртница,books,1,13911.00,13911.00,delivered,10
15160,930,2022-06-05,Беспроводные наушники,electronics,3,6310.00,18930.00,returned,0
15161,930,2024-02-19,Джинсы классические,clothing,1,6743.00,6743.00,cancelled,0
15162,930,2023-02-06,Кроссовки беговые,home,3,4867.00,14601.00,delivered,1
15163,930,2023-09-20,Видеокарта RTX,beauty,3,13357.00,40071.00,cancelled,0
15164,930,2022-08-02,Видеокарта RTX,home,2,14381.00,28762.00,delivered,6
15165,930,2024-02-10,Кофе молотый 500г,clothing,3,1739.00,5217.00,delivered,5
15166,930,2022-08-27,Смартфон X100,beauty,1,4146.00,4146.00,returned,0
15167,930,2022-12-10,Шампунь для волос,electronics,3,8478.00,25434.00,delivered,9
15168,931,2022-11-15,Ноутбук Pro,clothing,3,13186.00,39558.00,delivered,7
15169,931,2023-08-01,Книга 'Мастер и Маргарита',books,2,9366.00,18732.00,delivered,1
15170,931,2023-08-29,Йогуртница,beauty,1,1322.00,1322.00,delivered,3
15171,931,2023-01-16,Набор кухонных ножей,food,2,8060.00,16120.00,delivered,6
15172,931,2022-02-12,Кроссовки беговые,home,1,14813.00,14813.00,delivered,4
15173,931,2023-10-11,Монитор 27 дюймов,beauty,2,2911.00,5822.00,delivered,6
15174,931,2022-07-31,Монитор 27 дюймов,books,1,6257.00,6257.00,delivered,10
15175,931,2022-10-28,Игрушка мягкая,electronics,1,10494.00,10494.00,delivered,7
15176,931,2023-08-09,Беспроводные наушники,beauty,3,14944.00,44832.00,cancelled,0
15177,931,2023-10-06,Смартфон X100,home,1,6253.00,6253.00,delivered,4
15178,931,2022-02-14,Беспроводные наушники,clothing,3,1066.00,3198.00,cancelled,0
15179,931,2023-03-06,Видеокарта RTX,food,2,7361.00,14722.00,returned,0
15180,931,2022-05-05,Кроссовки беговые,electronics,1,2345.00,2345.00,cancelled,0
15181,931,2022-04-26,Смартфон X100,beauty,3,9165.00,27495.00,delivered,5
15182,931,2023-12-17,Джинсы классические,books,3,2760.00,8280.00,delivered,3
15183,931,2023-09-27,Ноутбук Pro,home,3,15292.00,45876.00,delivered,5
15184,931,2023-05-26,Пылесос робот,home,3,6731.00,20193.00,delivered,10
15185,931,2023-02-27,Кофе молотый 500г,toys,1,3292.00,3292.00,cancelled,0
15186,931,2023-05-08,Джинсы классические,clothing,2,2340.00,4680.00,delivered,8
15187,931,2023-08-09,Электрический чайник,clothing,3,10249.00,30747.00,delivered,2
15188,931,2023-08-20,Пылесос робот,books,2,15498.00,30996.00,delivered,9
15189,931,2022-07-08,Игрушка мягкая,beauty,1,8173.00,8173.00,returned,0
15190,931,2023-05-30,Смартфон X100,home,1,10249.00,10249.00,delivered,2
15191,931,2022-09-09,Беспроводные наушники,books,3,2577.00,7731.00,delivered,6
15192,932,2022-01-19,Набор кухонных ножей,beauty,3,6924.00,20772.00,delivered,5
15193,932,2023-12-31,Монитор 27 дюймов,toys,3,14724.00,44172.00,returned,0
15194,932,2022-10-22,Беспроводные наушники,home,3,2570.00,7710.00,delivered,8
15195,932,2023-01-05,Ноутбук Pro,books,2,6789.00,13578.00,returned,0
15196,932,2023-10-17,Смартфон X100,beauty,3,697.00,2091.00,returned,0
15197,932,2023-06-28,Электрический чайник,electronics,3,14265.00,42795.00,delivered,5
15198,932,2024-01-17,Игрушка мягкая,food,2,4895.00,9790.00,cancelled,0
15199,932,2024-03-20,Игрушка мягкая,books,2,13200.00,26400.00,delivered,2
15200,932,2023-09-28,Беспроводные наушники,food,3,1866.00,5598.00,delivered,3
15201,932,2024-02-02,Набор кухонных ножей,books,1,13797.00,13797.00,cancelled,0
15202,932,2022-02-28,Видеокарта RTX,toys,3,14831.00,44493.00,delivered,4
15203,932,2022-07-07,Электрический чайник,toys,2,7120.00,14240.00,delivered,8
15204,932,2022-09-04,Беспроводные наушники,beauty,1,12991.00,12991.00,delivered,5
15205,932,2024-01-18,Книга 'Мастер и Маргарита',beauty,1,15293.00,15293.00,returned,0
15206,932,2022-03-07,Джинсы классические,home,3,4009.00,12027.00,delivered,6
15207,932,2022-10-14,Смартфон X100,clothing,2,8528.00,17056.00,returned,0
15208,933,2024-03-25,Монитор 27 дюймов,toys,3,7492.00,22476.00,delivered,3
15209,934,2022-08-10,Джинсы классические,beauty,3,1635.00,4905.00,returned,0
15210,934,2022-07-08,Шампунь для волос,food,1,1749.00,1749.00,delivered,2
15211,934,2023-05-02,Монитор 27 дюймов,toys,1,2997.00,2997.00,returned,0
15212,934,2023-04-14,Монитор 27 дюймов,electronics,2,14287.00,28574.00,delivered,8
15213,934,2023-06-01,Книга 'Мастер и Маргарита',toys,3,7750.00,23250.00,returned,0
15214,934,2022-03-17,Электрический чайник,beauty,1,10160.00,10160.00,cancelled,0
15215,934,2023-12-29,Кроссовки беговые,beauty,1,9492.00,9492.00,delivered,8
15216,934,2023-02-22,Гель для душа,home,3,15369.00,46107.00,cancelled,0
15217,934,2022-01-30,Шампунь для волос,beauty,2,14121.00,28242.00,returned,0
15218,934,2022-05-26,Джинсы классические,beauty,1,10357.00,10357.00,delivered,3
15219,934,2022-10-20,Монитор 27 дюймов,food,1,6875.00,6875.00,delivered,4
15220,934,2022-06-29,Кофе молотый 500г,toys,1,2985.00,2985.00,cancelled,0
15221,934,2023-04-20,Электрический чайник,electronics,2,3699.00,7398.00,delivered,7
15222,934,2022-10-04,Кроссовки беговые,books,2,14878.00,29756.00,cancelled,0
15223,934,2023-05-18,Футболка хлопок,home,3,7023.00,21069.00,delivered,6
15224,934,2023-06-06,Шампунь для волос,home,1,4625.00,4625.00,cancelled,0
15225,934,2022-10-20,Йогуртница,food,3,1191.00,3573.00,cancelled,0
15226,934,2022-05-07,Кофе молотый 500г,books,1,14230.00,14230.00,delivered,2
15227,934,2023-09-04,Йогуртница,electronics,1,3039.00,3039.00,delivered,10
15228,935,2023-09-12,Шампунь для волос,home,1,4485.00,4485.00,delivered,4
15229,935,2022-05-05,Пылесос робот,books,1,10748.00,10748.00,returned,0
15230,935,2022-03-16,Игрушка мягкая,food,2,1469.00,2938.00,delivered,3
15231,935,2023-10-23,Кроссовки беговые,food,3,1808.00,5424.00,delivered,2
15232,935,2022-03-31,Кроссовки беговые,home,1,11727.00,11727.00,cancelled,0
15233,935,2023-04-22,Смартфон X100,books,2,14648.00,29296.00,returned,0
15234,935,2022-11-26,Игрушка мягкая,beauty,2,6515.00,13030.00,delivered,9
15235,935,2022-07-21,Футболка хлопок,toys,1,15006.00,15006.00,returned,0
15236,935,2022-06-06,Набор кухонных ножей,home,1,1591.00,1591.00,cancelled,0
15237,935,2022-04-17,Смартфон X100,food,3,10896.00,32688.00,delivered,1
15238,935,2022-03-02,Набор кухонных ножей,beauty,1,3396.00,3396.00,returned,0
15239,935,2023-03-26,Шампунь для волос,books,2,6045.00,12090.00,delivered,10
15240,935,2023-09-21,Игрушка мягкая,home,3,602.00,1806.00,returned,0
15241,935,2024-02-04,Конструктор Lego,beauty,2,2469.00,4938.00,delivered,10
15242,935,2023-01-28,Конструктор Lego,electronics,2,11280.00,22560.00,cancelled,0
15243,935,2023-05-02,Джинсы классические,clothing,3,8910.00,26730.00,delivered,7
15244,935,2023-09-18,Игрушка мягкая,electronics,2,5661.00,11322.00,delivered,2
15245,935,2023-08-03,Набор кухонных ножей,food,2,4867.00,9734.00,delivered,3
15246,935,2023-05-08,Джинсы классические,food,1,12669.00,12669.00,delivered,5
15247,935,2022-12-17,Игрушка мягкая,food,2,14240.00,28480.00,delivered,10
15248,935,2022-04-08,Монитор 27 дюймов,home,3,2723.00,8169.00,returned,0
15249,935,2023-07-07,Пылесос робот,home,3,933.00,2799.00,cancelled,0
15250,935,2023-02-17,Игрушка мягкая,food,1,9833.00,9833.00,delivered,10
15251,935,2023-10-21,Набор кухонных ножей,food,2,12202.00,24404.00,delivered,9
15252,935,2022-08-21,Джинсы классические,beauty,3,3482.00,10446.00,delivered,6
15253,936,2023-08-26,Шампунь для волос,home,1,11275.00,11275.00,delivered,9
15254,936,2023-11-04,Видеокарта RTX,food,2,11179.00,22358.00,delivered,3
15255,937,2023-02-24,Книга 'Мастер и Маргарита',clothing,2,2943.00,5886.00,delivered,7
15256,937,2023-06-07,Беспроводные наушники,books,1,6140.00,6140.00,delivered,1
15257,937,2023-08-09,Книга 'Мастер и Маргарита',food,2,3117.00,6234.00,cancelled,0
15258,937,2023-12-27,Видеокарта RTX,toys,3,2054.00,6162.00,delivered,7
15259,937,2022-03-14,Кофе молотый 500г,home,2,6527.00,13054.00,delivered,5
15260,937,2022-11-29,Набор кухонных ножей,beauty,1,3795.00,3795.00,returned,0
15261,937,2023-10-25,Пылесос робот,food,2,3832.00,7664.00,cancelled,0
15262,937,2024-03-02,Йогуртница,clothing,3,10586.00,31758.00,delivered,3
15263,937,2024-01-14,Книга 'Мастер и Маргарита',food,2,10383.00,20766.00,cancelled,0
15264,937,2024-03-14,Кофе молотый 500г,toys,1,2276.00,2276.00,cancelled,0
15265,938,2023-06-12,Йогуртница,books,3,3016.00,9048.00,cancelled,0
15266,938,2022-12-18,Смартфон X100,beauty,2,2944.00,5888.00,delivered,9
15267,938,2023-06-29,Йогуртница,toys,2,7303.00,14606.00,delivered,7
15268,938,2022-05-30,Беспроводные наушники,electronics,2,14925.00,29850.00,delivered,9
15269,938,2022-10-31,Кроссовки беговые,home,2,2125.00,4250.00,delivered,10
15270,938,2023-08-30,Беспроводные наушники,electronics,1,4361.00,4361.00,delivered,6
15271,938,2023-03-21,Электрический чайник,clothing,1,10691.00,10691.00,returned,0
15272,938,2022-10-06,Беспроводные наушники,electronics,3,8920.00,26760.00,cancelled,0
15273,938,2023-04-17,Смартфон X100,home,1,6323.00,6323.00,delivered,5
15274,938,2022-07-22,Книга 'Мастер и Маргарита',home,1,1516.00,1516.00,cancelled,0
15275,938,2022-10-10,Книга 'Мастер и Маргарита',books,1,10855.00,10855.00,delivered,4
15276,939,2023-05-23,Видеокарта RTX,food,1,12161.00,12161.00,delivered,9
15277,940,2022-03-05,Пылесос робот,electronics,2,3422.00,6844.00,returned,0
15278,940,2022-11-17,Книга 'Мастер и Маргарита',toys,2,11989.00,23978.00,delivered,6
15279,940,2022-09-17,Игрушка мягкая,food,3,835.00,2505.00,returned,0
15280,940,2022-04-18,Конструктор Lego,electronics,3,9439.00,28317.00,delivered,1
15281,940,2024-01-07,Конструктор Lego,toys,2,15359.00,30718.00,delivered,10
15282,940,2022-12-06,Ноутбук Pro,books,1,10555.00,10555.00,returned,0
15283,940,2022-05-04,Беспроводные наушники,toys,3,7343.00,22029.00,delivered,3
15284,940,2022-02-13,Кроссовки беговые,home,1,11834.00,11834.00,returned,0
15285,940,2022-08-06,Гель для душа,electronics,3,12406.00,37218.00,cancelled,0
15286,940,2022-11-25,Ноутбук Pro,food,3,8547.00,25641.00,delivered,8
15287,940,2023-06-11,Набор кухонных ножей,electronics,1,7138.00,7138.00,delivered,6
15288,940,2022-04-04,Шампунь для волос,beauty,2,4142.00,8284.00,delivered,8
15289,940,2022-11-03,Монитор 27 дюймов,clothing,3,5382.00,16146.00,returned,0
15290,940,2023-06-24,Беспроводные наушники,beauty,1,14218.00,14218.00,delivered,1
15291,940,2024-01-31,Ноутбук Pro,clothing,3,7048.00,21144.00,delivered,2
15292,940,2022-01-13,Конструктор Lego,toys,3,9686.00,29058.00,returned,0
15293,940,2023-11-30,Игрушка мягкая,food,1,9214.00,9214.00,delivered,4
15294,940,2023-09-23,Гель для душа,books,1,5810.00,5810.00,cancelled,0
15295,940,2023-04-22,Беспроводные наушники,clothing,1,15043.00,15043.00,cancelled,0
15296,940,2022-02-12,Электрический чайник,books,3,14285.00,42855.00,delivered,4
15297,940,2023-02-25,Йогуртница,beauty,1,10536.00,10536.00,delivered,8
15298,940,2022-02-22,Конструктор Lego,home,3,6770.00,20310.00,cancelled,0
15299,940,2022-10-07,Смартфон X100,toys,2,12974.00,25948.00,delivered,7
15300,940,2024-01-10,Йогуртница,toys,1,8435.00,8435.00,delivered,6
15301,941,2023-09-24,Видеокарта RTX,home,1,6438.00,6438.00,delivered,7
15302,941,2024-02-06,Кроссовки беговые,beauty,2,3085.00,6170.00,delivered,5
15303,941,2022-04-05,Смартфон X100,beauty,2,1630.00,3260.00,delivered,7
15304,941,2023-09-06,Шампунь для волос,electronics,2,11320.00,22640.00,delivered,4
15305,941,2024-03-26,Пылесос робот,beauty,2,567.00,1134.00,delivered,3
15306,941,2023-08-23,Футболка хлопок,home,1,7779.00,7779.00,cancelled,0
15307,941,2023-09-18,Монитор 27 дюймов,food,1,7588.00,7588.00,delivered,4
15308,941,2022-02-04,Электрический чайник,food,1,9959.00,9959.00,cancelled,0
15309,941,2022-09-14,Набор кухонных ножей,electronics,2,5936.00,11872.00,cancelled,0
15310,941,2023-12-15,Шампунь для волос,electronics,1,14595.00,14595.00,delivered,8
15311,942,2022-11-13,Монитор 27 дюймов,books,2,10428.00,20856.00,delivered,10
15312,942,2024-03-23,Джинсы классические,clothing,1,10764.00,10764.00,cancelled,0
15313,942,2022-12-09,Книга 'Мастер и Маргарита',beauty,1,11440.00,11440.00,delivered,2
15314,942,2022-04-02,Кроссовки беговые,electronics,1,4646.00,4646.00,cancelled,0
15315,942,2022-12-23,Гель для душа,toys,1,7227.00,7227.00,delivered,1
15316,942,2022-03-12,Ноутбук Pro,clothing,2,9487.00,18974.00,delivered,6
15317,942,2023-10-06,Джинсы классические,beauty,2,2740.00,5480.00,cancelled,0
15318,942,2022-12-16,Видеокарта RTX,books,2,10584.00,21168.00,delivered,10
15319,942,2023-12-23,Набор кухонных ножей,clothing,3,4112.00,12336.00,delivered,7
15320,942,2023-04-05,Беспроводные наушники,electronics,3,14771.00,44313.00,delivered,7
15321,942,2022-03-13,Монитор 27 дюймов,clothing,2,991.00,1982.00,delivered,4
15322,942,2023-03-05,Йогуртница,food,3,1900.00,5700.00,delivered,10
15323,942,2022-03-30,Книга 'Мастер и Маргарита',books,2,13377.00,26754.00,returned,0
15324,942,2023-09-30,Смартфон X100,beauty,2,5240.00,10480.00,returned,0
15325,942,2024-02-11,Кофе молотый 500г,electronics,1,6461.00,6461.00,delivered,6
15326,942,2022-10-09,Пылесос робот,home,3,8897.00,26691.00,delivered,8
15327,942,2023-09-29,Ноутбук Pro,beauty,1,971.00,971.00,delivered,7
15328,942,2023-06-18,Беспроводные наушники,books,2,15371.00,30742.00,delivered,6
15329,942,2023-02-07,Гель для душа,clothing,1,6837.00,6837.00,delivered,4
15330,942,2023-05-30,Беспроводные наушники,beauty,2,2364.00,4728.00,returned,0
15331,942,2023-11-20,Шампунь для волос,books,2,2169.00,4338.00,delivered,4
15332,942,2022-02-01,Пылесос робот,books,3,12230.00,36690.00,returned,0
15333,942,2023-02-08,Кофе молотый 500г,books,1,4456.00,4456.00,cancelled,0
15334,942,2023-02-19,Смартфон X100,toys,2,5867.00,11734.00,delivered,4
15335,942,2023-04-18,Футболка хлопок,beauty,2,13231.00,26462.00,delivered,3
